id,topic_id,text,type,effectiveness
3460ed8cea1f,54AB7FB037B1,"Overall the Electoral College is not a good method for electing the Pesident. The Electoral College is unfair, non-useful and outdated. Its sad because everyone who votes, thinks that their one vote matters. ",Concluding Statement,Effective
a215370f3036,550B399B17B3,"Community service helps everyone. We can make a impact in our world by starting with just you and me. We need to motivate people to help, convince them that if they don't no one will. I strongly think that all student should require to perform community service. At least an hour of our time every month. Thank you for your time. ",Concluding Statement,Effective
35d3a9fd42c3,551BD9A8F311,The Electoral College is an established compromise in the Constitution brought on by the Founding Fathers. It's something original that I think should live on instead of being taken away. The Electoral College should stay. ,Concluding Statement,Adequate
89309520234e,5526ABFE6934,"Voting for the next President of the United States isn't something you would just want to rest in the hands of popular votes, you could end up with someone who doesnt even know what he is doing, or even desides he can't handle all of the responsibility of being the President.  I feel very strong about my thoughts on the subject and believe that the Electoral College is still the way to go ",Concluding Statement,Adequate
1e5ac44c6feb,55362AC14974,We do not need the Electoral College. The people of America should have full popularity vote of who the peresident of the United States should be.                            ,Concluding Statement,Adequate
fbdbb8bf07ce,5553B03E281F,"When you win a contest or a bet we usally get what we accomplished for, when a elector wins , it takes all. well only the electoral collge works up on this. so please state senator, please change the process on how we are voting now, i think it would be alot more acceptable to vote on a preident on popularity. The united sates wants to be in the hands of a trusted person and someone the whole world can look upond.            ",Concluding Statement,Adequate
017a04385354,558299F3D69E,So this is a hard choice for you to pick but i would just go by the vote of your students. Plus maybe a lot of kids will choose to do community service and you wouldn't have to make everyone do it ,Concluding Statement,Adequate
6437fc466242,55D932D37D19,"In conclusion, I think we should change the electoral vote to the popular vote because the majority of the voters should get what they voted. I think it is unfair for all the people that vote and does not really do anything unless there is tie in the electoral vote. The electoral college is unfair, outdated, and irrational to all the people.     ",Concluding Statement,Adequate
fbfca4317bba,563F7AD6C619,"Allowing the people to vote for whoever they want to is not a good idea. It can lead to bigger problems and issues. Voting for yourself can be very, very stressful. Adding on top of more strees. Of course its easier this way but your electing who is going to be the ""President"". Someone who controlls your country, tells YOU what to do, and makes new laws. It shouldn't be as easy as writting on a piece of paper who you want to be president. There should be some type of way to make it alittle more precise. This is why there is the Electoral College. All you have to do is get with someone you trust and vote for them to be apart of the canidates electors. Then all they have to do is vote for who they want to be president and see what happens. Its just as easy as what we have now but alittle bit more neat/clean. I Know I am spilling alot of information onto you about the ""EC"". And the advantages and disadvantages of having it. But I ask you to read this letter and think about what role YOU play in this election. ",Concluding Statement,Effective
a52ee56c9561,5662D458F65C,"All I am saying to you is that in my opinion we should always help our environment healthy by doing this. 
",Concluding Statement,Adequate
22546bc36e20,5690C4B1DE7E,"Online education from home and teaching through video conferences and other online tools can greatly advance teaching and education as it allows students to learn in a comfortable environment, allows students to maintain feasible and flexible schedules, and allows students to have a much more organized education. Currently, we are heading in a path were all aspects of our daily life are being digitized and improved through online functions. Our education and learning is only the next aspect to make that leap to the future! ",Concluding Statement,Effective
ecbef6a0751f,5694D233EAF6,"The Electoral College and the electors should not be the voice of the country. The voice of the people should be heard, especially when it comes to presidental elections. Popular voting is the most fair and rational method of voting. The Electoral College is best off forgotten as a voting system.    ",Concluding Statement,Effective
c390e2c052fb,569CBA2B3B8F,So I urgue you senator to help us citizens toi change the way the voting process is set up so we can understand who we are voting for and help us make a fair choice so our vote can stand for something. ,Concluding Statement,Adequate
25456732fc19,56AC4BE71C2F,In conclusion I say that students should be attending classes from home and it should be an option so they could still get there class work done.                                                       ,Concluding Statement,Adequate
d0ac16ccc078,56EE0E1D79CB,"So the only realalistic way of the new voting system is by popular vote because its fair, there is less harm, and because we know who's voting for our president. Like i previously stated ""Popular vote does not only allow the people to have the president they want but does not cause more viloence and disruption.""    ",Concluding Statement,Adequate
75da5c343d73,5729D5AE055C,"Last but not least, I think you should pick to keep the Electoral College because it keeps its process organized, it helps people vote, and it helps people out. ",Concluding Statement,Adequate
145cf0765c62,575107B10B0B,"To summarize, and simplify (what should be done with our voting ways) this letter to you, we should remove the electoral college overall and implement the popular voting, to which our country is based off of. This is the most profound way of fixing the problems that we face: the unsimplicity known as our current voting ways, and the restablishment of our original, and hopefully still true government of Democracy, and Popular Soveriegnty.    ",Concluding Statement,Effective
46e1e46ccd0c,5773EED58DF2,"The electoral college is a thing of the past, a has been that almost no one wants around. Popular vote elections would be more fair and will not have mistakes during elections like the huge mistakes the electoral college system has proven to display. The citizens of America want the electoral college gone and popular vote elections should be what the government is aiming for so we do not have mistakes in our elections and so the U.S. can benefit from actually having a working election process.                    ",Concluding Statement,Effective
dddb38a869ae,57807B412545,In Conclusion I think that the we should keep Electoral Colleges and changing to election by popular voting to vote for a President.   ,Concluding Statement,Ineffective
3958a69b3a30,57B41EC7CB9A,thats why we should still stick with the electoral college method. ,Concluding Statement,Adequate
86c4a5068f2e,57B68E9AEF5E,"The electoral college may have been around for a long time, but is getting old. The systems it uses are irrational. Its methods are outdated and bias. There is not much reason for it. We need a new system. ",Concluding Statement,Adequate
a8e3be7058fb,584D358FE757,"Another pretty famous quote states, ""If it's not broke, don't fix it."" Today's cars are fully functional and drive almost perfectly on the roads we have now. To switch the great thing that is going on now would be useless. In this economy, America does not have money to throw around. To mass produce driverless cars is and forever will be unconventionally excessive. In order to save time, to save money, and save citizens from dreaded jury duties, driverless cars should remain in the movies. ",Concluding Statement,Effective
e4488dd54208,58621C689C7B,But that is my reasen why i would go with policy one. ,Concluding Statement,Ineffective
536cdcff87fa,588CDD2F40C4,"In conclusion, I think that we should keep working on driverless cars. We should keep developing them because, they would increase the world's productivity, they are cheaper in the long run and because they deserve a chance. It would be great to be able to drive somewhere without anyone actually driving. ",Concluding Statement,Adequate
64c95da7cd29,58CE20CD7539,So my conclusion to you would be that children should be requested to do community service but not so many hours were it takes the away the fun in life. ,Concluding Statement,Effective
db2d5aeca5f3,58DA41AD8D5D,"I would do community service but not all my time because i want to spend time with my family, get my homework done, and learn more at my school. I want to do fun thing but yet I want to help my community to be a better place. So i kind of go with helping and having our own time. Not all the time i want to do community service and only where we can get all what we have to do and then go to do community service. ",Concluding Statement,Effective
4016d59c2c64,594169D56D3F,"In conclusions, I think that changing to the popular vote instead of keeping the Electoral College would be the best thing for the united states. Everyones vote will count, it would be fair, and more people would pay attention to the elections and vote. Like Bob Dole said, ""Abolish the Electoral College!"" ",Concluding Statement,Adequate
127dcd1ddda1,5942FB27D5C3,"To conclude my essay, that we should not have strangers we don't know or don't even hold a office in our conress to be a state ellector that don't know what ther doing that is how we end up with alot of wars or no money and that we don't have segergation in the state that can lead into more problems . I just want to end with a qoute that agree with even if you don't ,''the electoral college is unfair , outdated, and irrational. The best arguments in favor of it are mostly asserations without much basis to start in reality...''.    ",Concluding Statement,Adequate
8f5dbed62498,5976F16FE9D2,"Although driverless cars will not probably be 100% driverless, the creation of almost driverless cars is not far down in world history. The use of driverless cars, or at least almost driverless, will be beneficial to the future as less accidents will happen, preventing more casualties. ",Concluding Statement,Adequate
5ec8e560587b,5977CABF7057,"Driverless cars could be a huge advance in today's society. Driverless cars are safer than a car driven by a person. They could possibly prevent accidents and many deaths each year. By using a car that could drive itself, you could make today's roads safer and easier to navigate. ",Concluding Statement,Adequate
85fc4db7e589,5988A483AC88,But if you do force them they probably learn some thing and when some try new thing they have fun and things like that. ,Concluding Statement,Adequate
59b361ed2d61,5991DAD0977F,"all they do is make the competion unfair for the other person going for the election. Also, because they have cause or been a part of problems and mishappens. ",Concluding Statement,Adequate
71b8b7efdfd3,599620A50158,"Cell phones are huge distractions in school. They lead to high school drop outs because of their grades and, not to mention, they lead to low income. If we let students use cell phones more in school they may get the thought they can do whatever they want. We need to put a stop to this now so our future generations will be able to support their families. ",Concluding Statement,Effective
e5a868081ba7,5A4B52D6101D,"So, I hope this explains to you that aliens did NOT create this landform, it is a natural landform.

The only difference is is that it is on a different planet instead of Earth. I believe that's why everyone thinks aliens created it. Like I said before, natural landforms are everywhere, they're natural so of course they'll be everywhere. So, don't let some person with no evidence tell you there are aliens on Mars and they it for a fact because someone else said it was true. ",Concluding Statement,Adequate
19be9f1b1dd5,5A510998E08B,Electoral college is not a place but its a process that was found in the constitution as a compromise between election of president by the votes in congress and election oof the president by a popular votes of qualified citizens of the country. I think that they shouldn't change to popular vote in the United States because the electoral college is more fair and plus they dont know the outcome of the election of the popular votes of the prsident of the United States.    ,Concluding Statement,Adequate
db0752d0ff84,5A91E373F462,"do not add anything new to our requirements for school, we have enough stuff to do and we don't need to come to school back to back exhausted from doing sports, chores, work, and school work. It is just unnecessary. ",Concluding Statement,Adequate
60c588a3b4b8,5AD3EAC6A195,"With the advent of new technologies, learning from the comfort of one's own home has become more popular. However, it cannot offer as much as a traditional school in terms of education, relationships, and mental health. More importantly, distance learning would rob students (and teachers) of the sheer joy of a snow day and the healing properties that come with one. Therefore, distance learning should be viewed as a last resort for when instruction is too far behind due to having to miss school for a long period of time.  ",Concluding Statement,Effective
e8d3f7612515,5AE4D1E1C5F6,The president should be chosen fairly by a just and unbiased vote cast by the people of the united states. ,Concluding Statement,Adequate
e3485103319d,5AEDBC21EF30,The Electoral College is hurting our county because we are not getting the accurate votes we think we're getting. Citizens are not going to want to vote anymore because of how unfair these campaigns are. Voters in presidential elections are people who want to express a political preference rather than people who think a single vote may decide an election. ,Concluding Statement,Effective
75814b0f9cca,5B225CED16B5,"In conclusion, if distance learning were to be put into action nationwide, the outcome would be very beneficial. Students that take initiative for themselves will become more prosperous and successful then the ones that don't; even then, the students that don't take the initiative are given the opportunity to learn how to and apply it to their lives. With the ability to stay at home, students can get the time to learn their work habits, adapt, and improve upon them so they can preform to the best of their ability, regardless of what they are tasked with. And yes, Although there are students who are not compelled to complete school, the amount will be greatly reduced because of the encouraging nature of distance learning, which allows for students to take their own initiative in learning something beneficial to them.  ",Concluding Statement,Effective
beea85e8c9f4,5B2EAD37D5A8,"Many companies and people still belive that it is a face but, finally we have the truth! ",Concluding Statement,Ineffective
08f4e6a896ee,5B38B644790E,All in all the electoral college should not be kept. Most americans now believe that we are not important and voting is just a waste of time which is currently true and fighting againt the truth is not going anywhere. Loose electoral college or loose active americans.    ,Concluding Statement,Adequate
a04ba05f473f,5B43D8B934CC,"Finally, the Electoral College should be changed to election by popular vote, because it is an unfair way of choosing the president, it is also known as a non-democratic method of having one side favored, and it can cause catastrophe. The Electoral College shows a wide range of it either being a good or a bad way on voting.                ",Concluding Statement,Adequate
70be2d5f0df2,5B4D05042A6B,"To end with , Thats why you should keep the electoral college because ,  You should keep the electoral college , beacuse For one theres alot of electors like around 538. A majority of 270 electoral votes is required to elect the president. Then after the presidental election , your governor prepares a 'Certificate of Ascertainment ' listing all of the candidates who ran for president in your state along with the names of their respective electors.      ",Concluding Statement,Ineffective
5fbf251c7eea,5B55BC4B128C,"I hope Senator, you will take into consideration my statement. 
",Concluding Statement,Ineffective
a63bbcb40eeb,5BD888B4E549,I am coming to you with this letter because i believe students should be allowed to bring their phones to school if they are smart with it. I would most certainly choice Policy 1 but this is just a letter to persuade you. ,Concluding Statement,Adequate
2fb5fd25ba2a,5C2A497012B9,"Since technology is growing, I think in the upcoming future there will be just online classes that you can take and schools will be there but the students will go there only if the internet is down or any other internet problems, that way the students won't miss a single day of class. ",Concluding Statement,Adequate
c7d6418fe1d7,5C44B0B1C2E3,"In conclusion, the text electoral college is import for status. The electoral college is big method of selcting that using very good for election in candidate and president and diferent causes no required. In the electoral college requires president and candidates for diferent region. So region have president or candidate that proportion benefic and help for person much through ",Concluding Statement,Ineffective
05119dc56d9a,5C6687B1AA0B,"Even though students have their cell phones out during class and in the hallways. There would be an emergency one day and somebody has a cell phone with them, it helps. ",Concluding Statement,Adequate
bef7b5fb69fe,5C66CBD21170,"Its official in my opinion that the Electoral College  is unfair , outdated , lack of democratic pedigree and irrational. It has lack of reasons in favor. I think we should just get over with this and go old school and get done with all this confusing matter and change to election to popular votes it took more of time but it was more accurate and caused less problems. Amazingly Bob Dole was right: Abolish the Electoral College ",Concluding Statement,Adequate
65234d9ac9e4,5C7AF7C12082,"When you are in school you feel loved, you gain social skills, and grow relationships. ",Concluding Statement,Adequate
d999c65215a3,5C7AF7C12082,"When you are at school you feel loved and meet new people that will help you out through your whole life. Communication skills and relationships is important with whatever you want to do in your life, and will help you through obstacles you will go through. Being in school is very impactful, and has a lot of benefits.                            ",Concluding Statement,Adequate
eceb7b31ea8f,5C8E678EACDD,"In conclusion I think that the electoral college should stay because it provides a winner take all method, it avoids run off elections, and it provides a certainty of outcome. I hope that the electoral college stays in the election process forever.   ",Concluding Statement,Adequate
bf1dca3ee854,5C911C2B4F28,"I think if it is imperative for all students to perform community services, that it'll make the school look like a better place and so will the students. This is a way of good form and will be various different type of community services for every different student to choose from every student should at least pick two different types of services to do. ",Concluding Statement,Adequate
f76e9b8e7188,5CD698A502C8,"My conclusion is, community service is not a waste of time. Your helping the environment and people's health. Help pick up litter and stop littering before it to late ",Concluding Statement,Adequate
6e5a79e3ae64,5CE073B74680,Has your principal ever required community service for your school .Well if you were ever in that place .Would you do it or pass it by? Its always a question in mind.      ,Concluding Statement,Ineffective
42dd6dd01072,5CE0E9A7214D,well yah i hope you make the best chose .All of the students should have a other chance. If they want to do community service they an help little kids on there homework or clean up at the school or something . ,Concluding Statement,Adequate
c6056bf69714,5D1A08FC3563,"In conclusion, the senator should change the voting system for many reasons. First, the popular vote is more reliable and there will always be a winner. Second, the electoral college has an even number of votes meaning there could be a tie therefore ruining the election. Finally, most people would like to personaly vote for theyre president rather than someone else to do it for you. These simple reason suggest why the senate should change the system.           ",Concluding Statement,Effective
0a7fa6581475,5D20393B5BB9,"Thank you for your consideration, ",Concluding Statement,Ineffective
6c0dbedd9634,5DB8391BB037,"those may be boring, nasty etc, but just always know you're doing something by helping your community. ",Concluding Statement,Ineffective
1c7edc9b6520,5E178A82D743,I think the students would listen to him he is a nice principal. ,Concluding Statement,Ineffective
4e76352346f6,5E1DEB2AAE39,"America was meant to become a democracy, and if we keep the colleg, it will always keep us from becoming it. I agree that the Electoral College was one of the best Sytems created. Unfourtunatley, not everything was meant to work out in the long run. Jobs, careers, school, buisnesses, relationships, and the Electoral College. It has made vital mistakes that has caused us not to be able to have much faith in it anymore. It was good in the begining, but now its time for it to come to an end.     ",Concluding Statement,Adequate
8692d2e71927,5E461378597B,"the system makes congress think and it has been put in place a long time ago by the founding fathers but it works so congress go look at some future candatites and vote for the best one, citizesens dont let the failures of this system persuade you to not vote go out there and trust the goverment we have gone this lets continue to move fowrward with our countrys economy and vote for the president.    ",Concluding Statement,Adequate
301a267a9530,5E5A892CC4F5,we can vote you cant take away awere  electoral college let us be. We can do nwhat we wont we can vote just like others have before.                             ,Concluding Statement,Ineffective
40803cff614b,5E9964522D41,"Self autonomous cars are more accuate, becoming cheaper, and are safer than today's cars, making them the car of the future. It is only a matter of time before someone develops a self driving car that can be mass produced, and when that day comes, we should embrace it with pride. Together, let's drive towards creating the car of tommorow, today.                                                                                                                                         ",Concluding Statement,Effective
f8f6d10ff376,5EB7A0B134B4,"In solution, people can do what is best for you if you like do school by home because you do not like people or have personal problem or have i disability that you go it no one is going to say anything. But some time people want to have friends have fun because you are a person the like to be around people that good to. the only thing i am saying chose what is best for you not what is best for other people or what other people think. Make you own decision be proud of you no matter what. ",Concluding Statement,Adequate
8a1bd3378142,5F626697DD15,"by far this is the best efficent ,wide variety of choices an accecible to all in the U.S. It has been updated and fitted toward our government.    ",Concluding Statement,Adequate
b0559749a176,5F931A3FF8F9,"In conclusion, people all have thir different beliefs. Some believe that the ""face"" was alien made, some believe it's natural born. But no matter what people believe, fact is fact. What would you believe, a conspiracy (something not officially proven) or a fact with picture evidence? ",Concluding Statement,Adequate
556dbad043f7,5F9EA3F22EDD,So i thing about what i told you you can know say that aliens did not create the face on mars. ,Concluding Statement,Ineffective
047529134454,5FBEBF4F7E1D,"Our founding fathers built the Constitution and this country we call home, and while that is a great thing...times are changing and the power of the House, and the Senate, should now be moved on to the people. ",Concluding Statement,Adequate
1a877f373054,5FE588C6DDB5,"I hope that the voting process will change. I hope that it will finally become fair. That it will become what the people want it to be. It should be what the people want it to be. We the people of the United States have the power to change this, and we should work to change it. The voting process should no longer be the Electoral College but should be dicided by the people and only the people. The voting process needs to be fair and needs to be what the people want it to be.    ",Concluding Statement,Effective
c9cf12616e01,5FF1D599D746,hope you can reconsider about students getting what they get to me its not fare to those who don't have an A or a B but they are good at sports an cant join ,Concluding Statement,Adequate
c401d9a6f93b,5FFA4762D642,"These are the 3 reasons as to why i beleive you should consider voting against using the electoral college. Imagine if We the People actually got to vote OUR favorite president into office on OUR own terms instead of some idiots a political party throws together, imagine how much better off we would be than we are now. ",Concluding Statement,Adequate
5dd77415f1c3,603108B7285B,"The Electoral College has proven to be more trouble than it's worth. Our country needs to decide what is within best interest for representation of our citizens, the most efficient way to opperate one of our most sacred constitutional rights, and maintain our democracy as members of our wonderful country. Remove the Electoral College system.       ",Concluding Statement,Effective
173bc80a87c1,603D38C864DD,Community service is such an amazing thing. It really shows how much America has grown. ,Concluding Statement,Ineffective
cef485574c86,604B7BE00CDB,So in conclusion if you have more popular votes that doesnt mean anything. If you have more electoral votes you will win the election.    ,Concluding Statement,Adequate
1f437d198c18,6058577A0EB1,in conclusion I think we should keep the college method because its less time consuming and its an easier process.    ,Concluding Statement,Ineffective
c10a28a68ab0,605DDEFB7A40,"In America, the people should be able to feel responsible for their country's future, and not feel as if their state doesn't matter. My own words might not be able to change peoples' minds, but I'm sure the votes aren't tied.  ",Concluding Statement,Adequate
c4e9cd824709,60714BE8146A,How can you consider this a free and independant nation if we do not all get the privelage to vote? ,Concluding Statement,Adequate
43aeb1f20c10,607AB7FA0E57,I hope that you will keep cell phones from use in school. I know that students will be mad at first but they will see when you let them bring there phones how unfocused it is during school. Kids have a lot of things going on in there life and when they have a cell phone i bet they talk about how they feel to there friends. Also it is a off task thing because of un answer questions they might have from a friend or some one. So please hear me out and do not let students use cell phones at all in school.      ,Concluding Statement,Adequate
f5ac09ac555f,60C439A28A94,"When comparing distance learning and in-class learning, it is evident that students would benefit much more from being in a classroom setting than from learning in the comfort of their own homes. Not only do online classes and video conferences lack the ability for students to gain any sort of social skills, but they also lack the ability to teach students how to cooperate with one another, which is an important skill that students must acquire to survive the real world. In addition, in-class learning allows for students to ask for help when needed. It is because of this that students would not benefit from attending classes at home. ",Concluding Statement,Effective
e2b795a47af3,612EB8B104BC,With so much debt at our hands I do not believe that driverless cars should be anywhere close to growing closer to the people by 2020.     ,Concluding Statement,Adequate
606af16ff4db,615429644163,"In summation, instead of having an Electoral College, it should an election of the President by a popular vote of qualified citizens. Popular votes helps the government understand their citizens better. It lets them know what people want from the government, allows them to have the freedom to make a choice of the president, and gives the government a picture of how many people liked a candidate's plan for them. All in all, popular votes would make elections for the president a lot better to understand.                     ",Concluding Statement,Effective
9e0bfd8f7447,616F112B59F4,there are all kinds of reasons on why we need to bring cell phones in school not to text your friends but to call for emergencies you never know what might happen in school ,Concluding Statement,Adequate
ec8d1ba0f8be,6180C9A37B2B,Maybe sometime we can have an assembly at our school and we can hire a public speaker to tell us about how helping the community can help us and everyone else! This could be a great idea. And remember it only takes a few people to make a difference! ,Concluding Statement,Adequate
33289c1da107,61D04D45D0BB,so inconclusion changing the college to a popular vote could be a bad thing to do ,Concluding Statement,Ineffective
894294ab4902,620419154DDF,"Its official: the electoral college is unfair, outdated, and irrational. So the United states will not being the Electoral college ",Concluding Statement,Ineffective
a4669772490e,6262ED336DBD,"The reasons stated above show how and why that driverless cars are a must for everyday life as we know it. They save you money by not having to pay so much for gas everytime you have to fill up. The car is being driver by the hardware that is inside of it and it will notifiy if you need to take over and steer. The last reason is safety. If the car is not safe, it should not be on the road. Driverless cars are allowing the driver to pay closer attention to the road as well as what is happening around him better than if he had all the lights in his face and his phone placed in the cup holder or in his lap. The driverless car is being developing to become something greater and more useful for everyday human life. This shows how and why driverless cars are a must for everyday life and why I agree with the developement and manufacturing of these cars. ",Concluding Statement,Effective
ae867a431052,628019536B7A,"Now you see why you shouldn't change the average levels. It could make a huge difference in the students and there love for the school. 
",Concluding Statement,Ineffective
7a1f6ea09daa,6298002ACB46,"Some people still believe NASA is and was hiding something, but we may never know. ",Concluding Statement,Ineffective
4aae4d3617d9,62AC1AA7FC86,"yes smart cars can be very helpful sometimes exspecially when they are needede the most.

But if there is a problem or a danger ahead the car wont try to help you instead you will half to get away from the danger or fix whatever is messed up by yourself.

The car could helpm us in the future but before any of that happens its going to need a few modification before the car is affective and helpful. when the car has been upgraded i think that it will be a lot safer and the car will be a ton more helpful then what it is now. ",Concluding Statement,Adequate
85d1d63ecd11,62C826B33D79,And that concludes why i argue you to keep the electoal college and not popular vote.      ,Concluding Statement,Adequate
0629d455f44d,63268F421EE1,I dont believe in throwing out something our founding fathers came up with. ,Concluding Statement,Adequate
2d39d3dda0c3,63268F421EE1,The  popularity war also wouldnt work because they talk about both of them equally as another citzen would. ,Concluding Statement,Adequate
b05c2eda4067,632C8DA9E2B1,Those are a couple great reasons and examples why you should change to election by popular vote for the president of the United States instead of keeping the Electoral College. ,Concluding Statement,Adequate
9033e6f707b2,636755267395,That is what i think about everybody doing some community service around here.      ,Concluding Statement,Ineffective
29f6f2130c59,63765DD9525D,"Our country prides itself on being ""the land of the free, and the home of the brave,"" yet our people are being discouraged at every turn by our government. The popular opinion of our people is that the government is out to get us, and there's not much evidence to contradict that. The electoral college system allows for the government to be run by men who didn't fairly win over our country, and isn't accurately representing our views. It's rife with corruption, and allows money to buy power. If we remove this system in favor of a popular vote election would encourage more popular policy, make our government closer to the people, and have little to no negative impact on our country.    ",Concluding Statement,Effective
4ffd6ada73dd,639453E90BD4,"community service is needed for three clear reasons: it helps children learn and experience the outside world, it helps the old people community, and makes it a safer living area for little children and adolescents. So please Mr. Principal, make community service mandatory, for the greater good of our living area. ",Concluding Statement,Effective
6507687a5dd2,63C74FF7DB27,In conclusion. To be attend on schools is more important and helping more tham the distance learning or video conferencing. On my posisition attend on schools is more necesary because we have more opportunity to learm and continues to do the things that we whant.  ,Concluding Statement,Adequate
d4f0f6e4fb28,63FEB8D784FD,"In a nutshell, electoral college has its upsides and downsides and is still up today. I beileve its an easy thing to say it all depends on opinion and beilefs.    ",Concluding Statement,Ineffective
591f4d18935c,643B41BE89EE,Electoral college is getting more and more complicated causing people to doubt. We should change because we don't  know who the electors vote for. The Electoral College is unfair. Also because popular votes are more accurate. Electoral College is irrational and not accurate. ,Concluding Statement,Adequate
6e79b9dc1255,649B2A197C4A,"we demand a better system, for a simplerly system, for an equal system, for a system we can control ourselves ",Concluding Statement,Adequate
dc295f0c2470,650A40BBAB6D,"Therefore there is no possible way the aliens made that face, it's just a land form. ",Concluding Statement,Adequate
50402ad8fa73,6515C1CC0F57,"It makes sence why some poeple think different. I mean everybody has they own point of view on thuings. They wil stick to it to, they will consider them selves right still after you prove them wrong. People will always have there own perspective on things no matter what. so that means that mostly everybody will have some one that disagrees with them one way or another. Since this has opened up to the world in manny different ways, it makes it a whole lot easier to make up assumptions and nad there own way of thinking when it comes to this very starge but normal situation. Poeple have even seen thingslike this on the moon and that didnt phaze a single person. Its just people these days and how they think. they will just pull your leg. ",Concluding Statement,Ineffective
b954b0f79803,653F5908B3BD,"The popular vote process is more effective and fair for the United States in choosing the President. Most people can argue in that favor as well. If you qwant the elections to be fair, I supposwe that you will pay attention to the voice of thousands of citizens and you will be fair.                         ",Concluding Statement,Effective
800b1f58288c,656C7C849144,"The Electoral college voting system is not fair in the way the present system works. The system does not show proper representation of the people, does not promote interest in voting, and causes a candidate to ignore the states in which do not have a large amount of electoral votes. ",Concluding Statement,Effective
e48d95fa8543,65922C6DA1B8,"The technology that is being developed might have a future, but in the near future, there is no way it'll work. Right now, they aren't even driverless cars, the cars still require a driver. Surely there will be progress on that aspec of the cars. Just simple knowing how the cars work is the first obsticle. Also, being able to figure out who is liable for damages between the manufacturer, or the driver of the car is a huge issue that comes with this. Lastly, how it will effect future driver's skills, and attentiveness while driving. Will there be a future in this industry, or not? Only time will tell.          ",Concluding Statement,Effective
7fbb4d82283d,659461FD20E3,All and all the electrol college should be changed. Because of the winner takes all system and the posablet of tie. The college has worked for a long time now but i think the american people are ready for a change. ,Concluding Statement,Adequate
8cf217e8e421,65AB218C2765,"So in conclusion with this evidence, you can clearly see that its just a landform and not a alien monument. ",Concluding Statement,Adequate
43273f28a3c7,65C8F881F296,"If students have a grade C average or below, the school's job should be to help this student in getting better grades and keeping those grades. To strip away the students activities could leave them angry, mad, and wanting to rebel. Let's keep the school policy at a grade C average and keep everyone happy. ",Concluding Statement,Adequate
8254301a22bc,65D771A9D1FD,"The previously stated reasons reflect upon the need for online and distance learning to be more widely spread in this country. In doing so, many new opportunities will be created while making solutions to many challenges in every day life. All aspects and corners of life will be able to cope with school and their own education plans to make a future that benefits them and the rest of the world. Stress would most likely be lower than its current average in the student age group, and national grade averages would see a rise. This change could make the United States a more economically successful country due to higher education rates and success in schools, and make it look better as a whole.     ",Concluding Statement,Effective
a5f0011d8793,65E50A262677,"In conclusion, i believe the idea of making students do community service is absurd and completely irrational. Students have social lives they need to fulfill. ",Concluding Statement,Effective
39e4d7e67f0a,6614342DF86D,"T he world isn't going to get better by sitting down and watching tv all day. Next time you see a student litter make them pick it up and give them a warning about our safety. I don't want to wake up one day and be surrounded by garbage. 
",Concluding Statement,Adequate
92fc2d8f1fc0,6621856784A9,In a case of emergency you need as much communication ways as possible. So think about it and think about the future needs and chose carefully. ,Concluding Statement,Adequate
cdf7f86891d3,6641EA903719,I hope this letter has changed your mind on making the school do community service and let kids choose if they want to or not ,Concluding Statement,Adequate
29f9ed87ad20,6661EAEC9023,"If needed, you, the principal has the right to check their cell phones for any purpose necessary and can confiscate them. Policy 1 can be put to good use if you imply some kind of other rules if needed too. ",Concluding Statement,Adequate
2f9ea9b2330d,666D50D7F0F0,"Now you know why people are so amazed of being able to read about this story and give NASA so much feedbacks about this ""Face on Mars"" story. One day they'll determine what'll happen. ",Concluding Statement,Ineffective
aad0c391b7a9,6699DEA066F3,"
Classroom taught classes are more beneficial to students rather than online classes because of the social skills students attain, the simple communication the students have with teachers, and the memorable physical experience the students gain. These significant differences in physcial classrooms and online classrooms should be taken into consideration by many schools when deciding whether or not they should offer online classes. Technology should not be overused by schools in the age of modern technology; otherwise, modern students will lose the social skills and educational benefits a classroom would have brought. Classroom-based classes will benefit the future of students. ",Concluding Statement,Effective
170fd2c582fd,669C59404DC1,"In conclusion, we, as the people of the United States of America, need to inderstand that the road we are headed down with the Electoral College, is not a good road. We need to stand up and allow everyone to be able to have a say in elections. With the popular vote every citizen will have they're own say in what gets made of our beautiful country. We, the people, need to make the change from Electoral College voting to popular vote becauseit gives people a say in who runs our country, an eaier way to elect someone into office, and no one state has more of a say than another. ",Concluding Statement,Effective
e4c6cee31b61,66BB82BD76B2,"I for sure am against the driverless cars.

Are you against having the drverless cars or do you agree for them? ",Concluding Statement,Adequate
2dd8b454afe2,66D810E0A3D1,"Like i said depends on the school and the students, ",Concluding Statement,Ineffective
86ff09474d24,66E83D44F4A3,"To sum up this passage the readers would agree electoral colleges are unwanted, and not need. This is supported by many quotes in all of the sources. The best quote to prove this point is "" Electoral College method is not democratic in a modern sense ... it is the electors who elect the president, not the people.                                                                                  ",Concluding Statement,Adequate
ab2c8621e02e,66EEDB0C0494,"Having classes at home is a very big step for the schools but it can be done and it would make a huge impact to the students and the parents.

If a student did not feel comfortable with the school environment having them be at home in their space, and area it could show a lot of postive results to other parents and students. Students wouldn't have to feel groggy in the morning or be late to any class since they could just be at home and take everything at their own pace with a specific time end date of course. Having classes at home instead of going to school would be a big difference in the world today.  ",Concluding Statement,Adequate
