id,topic_id,text,type,effectiveness
f807c11f3d3f,38B7875D420E,Students would benefit from from distance learning through online classrooms or video conferencing ,Position,Effective
14508d0f3a88,38C0F11C9F00,The Face on Mar couldn't been made by aliens. ,Position,Adequate
1535efd6cb1b,38D227AB68A0,I personally do not agree with the choice you are considering. ,Position,Adequate
d2c26d692b72,38EEEB5BC11C,In my opinion i think that students should do community service for many reasons. ,Position,Adequate
5901a0dbf1d9,38F0C2290179,I think we should change the election by popular vote ,Position,Effective
af45cc292893,390900163076,"I think that it is just Mother Nature, she put it like that, that spot is a natural landform. ",Position,Adequate
3dbec58dc933,391455AC0C39,This is a the start of why I think Electoral College is fair and equal all around. ,Position,Adequate
48aa518fc72d,393BDF8C7897,Policy one is the right one to do ,Position,Adequate
25b9c05b2504,39568660BDA5,"I dont think that the electoral college should decide the president of the united states, i think that the overall vote of the americans should determine the president of the unites states. ",Position,Adequate
bba2e9849f4d,3978B5847C18,"The electoral college is unfair in many ways, ",Position,Adequate
ecadcb055f3b,3980C03BD90A,I would like it if you would just keep the Electoral college because it would be so much easier to pick a president then if we the people had to pick the president ,Position,Adequate
ac76d34ff6c2,399C14D08042,"I think we can keep it, But improve it. ",Position,Adequate
05ce414680ba,39AD2FCCD35E,I think the principal should require community service. ,Position,Adequate
b5073f31cf38,39DCB6EF34D9,"I don't care what google does for driverless cars, I think they may be good for a small town such as Berne, but there are a lot of cons to this whole issue. I think it would be fun to have cars we don't have to drive ourselfs but an issue with that is what if we do get into an accidnet in a bigger city. I'm nuetral on this topic because they aren't truly driverless ars if they still need a driver. ",Position,Ineffective
25e6b1604901,39DD51C9D811,"They should keep the Electoral college, ",Position,Adequate
ed81ab3b83af,39E4DC4B4915,I would love it if the electoral college was gone ,Position,Adequate
614ed03df710,39F8DB13BB4F,I am against the use of driverless cars. ,Position,Adequate
1848006dfd92,39FFFE0E3490,"in the case of nationally voting to decide our vital political figures, such as the President and Vice-President, the ballot of the Electoral College is not giving the voters of America a fair result when it comes to the final moments of a presidental election. ",Position,Effective
34960658f3b1,3A00AE848492,The Face of Mars is only a Natural Landform that has been around Mars since it was created. ,Position,Adequate
07f4d23f67b8,3A22A2432F99,"The Electoral College is not perfect and it may be called broken by some people, but in all truth it isn't. ",Position,Adequate
42120b022f75,3A317901A1B7,so I think we should at least vote to it. ,Position,Effective
8db6dcde73cc,3A33CD269EA2,That should stay remain the same they should not be any change to the Electoral College system. ,Position,Adequate
207364daae38,3A3AD368D10E,"The Electoral College was a smart idea in the seventeen and eighteen hundreds, but as our country continues to change, it is necessary to change the way that we elect our leaders. The Electoral College has remained untouched and exactly the same for hundreds of years and this has caused it to be extremely outdated. ",Position,Effective
3155a1e35652,3A40B235E0C4,"I agree in favor yo keep the

Electoral College ",Position,Adequate
ba974fba4e8f,3AD47B68A985,"A popular vote should instead be utilized to fairly choose the people of power in this country and would better represent voters' opinions. 
",Position,Effective
757adf501306,3ADF2D3323BE,Allowing students to use cell phones at school is alright as long as you don't use them in class ,Position,Adequate
7c1fce448199,3B3A47EA684D,I believe that changing school policy so that students may not participate in sports or other activities unless they have at least a grade B average is a bad decision. ,Position,Adequate
98e891400f24,3B5EE97C7C53,"Because of these specific examples, I believe that driverless cars will be extremely important in America's future and greatly benefit our use of transportation. 
",Position,Effective
7f1b5cfeba39,3B61207AD210,I think driverless cars are still a thing of the future and not present. ,Position,Adequate
7f6a30db37d0,3B6B5DF452D6,I say that we keep the electoral college because it was the way that the founding fathers found out how to balance out how the peope should decide. ,Position,Adequate
451e3ee9837e,3B93FA6833FA,"So, as you can see, I am of a spilt mind as to what I want you to do. ",Position,Ineffective
b6eef81d3221,3B9A70FC3744,"The US should just remove the winner take all system and replace it with 'proportional representation"" to preserve equality and functionality. ",Position,Effective
b5eee852bf50,3BC989105A18,"Hello, Mr. Senator i'm writing this letter to you because i'm in favor of keeping the Electrocal College. ",Position,Adequate
107f72643403,3BCA170070B3,I think the Electoral College should be brought down and let the popular vote decide who the president of the United States will be. ,Position,Adequate
2bd446da70c3,3BD1B5A4F714,I think it isn't a very good idea for it to be mandatory to perform community service. ,Position,Effective
e261eb2a6a90,3C17ED55E3A8,I think the idea of every kid having to do community service is a great idea. ,Position,Effective
a5b5ef9e99d7,3C1F9041C565,Is it not time for a change in the Electoral College? ,Position,Adequate
31010269a8df,3C4368A07D88,I completely support this plan. ,Position,Ineffective
e81a2aa9ea61,3C5248E5C9F9,I favor in changing to election by popular vote for the president of the united states. ,Position,Adequate
4b30c8a93dfc,3C5CFABBA1F0,The Electoral College should be abolished and replaced by the popular vote system ,Position,Adequate
51c6ef82e704,3C80E1F48330,This is where we find the reason behind the face of Mars! ,Position,Adequate
6111dcb5a0cd,3CA61DE9B5C6,"Students should be allowed to obtain cell phones during school hours, and also be allowed to use them during free periods. ",Position,Adequate
f4d2f92861fd,3CBB0AD46687,The President of the United States should be chosen by popular vote ,Position,Adequate
35e8089958b4,3CCED3AEEF5A,"doesw the electoral college work?

yes the electoral college works ",Position,Ineffective
71f856866d9a,3D0919A418E6,I agree you should keep the Electoral College because it a has a major impact who gets elected ,Position,Adequate
da8fab877f51,3D6607FA5531,"Policy one: Allow students to bring phones to school and use them during lunch periods and other free times, as long as the phones are turned off. ",Position,Adequate
426188026050,3D7740BCAA23,Keeping the Electoral College would greatly benifit our country.  The electoral process is a very important process that is needed. ,Position,Adequate
34bffaad20ae,3D91748BFF8D,Therefore the face is just a landform with shadows that make it look like a face. ,Position,Adequate
6bddb20aba01,3D97B580A127,"I think we should change to election by popular vote because so that everyone can vote, ",Position,Adequate
961f0b5d93e9,3DBAD6F954EB,"I stand with the makeing of these cars and the possiblities that come with in our society. The cars would be able to open new doors to health benefits, lowering crash ratios, and much more. The driverless car would be a great achievement in human curisosity and invention. These cars would better many different levels of society if made and used propely. ",Position,Effective
e7ff468bf8c2,3EBF97F2F31A,"it is just a natural made landform. 
",Position,Adequate
16702ebfe262,3ECD274709E5,"So, i mean there are many good things about it and many bad things you just have to be smart about what you do ",Position,Ineffective
758eef71229a,3EFA3EE80C51,"However, not all people would want to do this. I personally think that community service is a volunteer job and that people of the community should do it at their own free will. Depending on what type of services the students would provide would vary the response in enthusiasm. My opinion to community service would be that every one needs to do their share in helping. ",Position,Effective
ba405aa866a0,3F0A465CBE35,The students of your school as well as I think you should go with policy 1 and allow cell phones during lunch and free times. ,Position,Adequate
1ec4496d01a1,3F15318ECD44,"The Electoral College needs to be abolished, so that the peolpe of the U.S.A can vote on the president for real. People want a derect vote not just to sit and watched the peoson that they voted for not get elected becuase of a College that has all the ""power"" ",Position,Effective
4e1a7ec15c6a,3F1A4C0C773A,"The electoral college needs to be kept, it is the easiest way to vote for a presidential canidate ",Position,Adequate
2cbdfb0d39e7,3F4D8262235A,I think students would benefit doing school at home ,Position,Adequate
7046bcefccbf,3F59617806D4,The Face on Mars is actually not a face but a natural landform ,Position,Adequate
1a546e3b34d8,3F8C4D2CA16E,I think changing to election by popular vote should chose the president of the united states. ,Position,Adequate
5f2c877e3ac6,3FA1D435DD1A,"Changing to election by popular vote for the president of the United State is the best way to select the prisedent, because people has right to pick any prisedent for them selve. ",Position,Adequate
3f1d448f38a7,3FB024B6D050,I think the policy should allow us to have cell phones. There are certain reasons why. ,Position,Adequate
f1053f842b63,3FD462C874BF,"Coming in the next few years, driverless cars offer a safer, smarter, and more effective way to travel. ",Position,Effective
6e486eeffcc0,3FDC2CD9FB9F,Aliens wouldnt make a face on mars ,Position,Adequate
78bfb606b80c,3FDCA0372760,I strongly believe that changing to election by popular vote for the president of the United State. ,Position,Adequate
6bb8cf1ac34a,3FF0FB7E93BD,I think that students should go perform community service. ,Position,Effective
bf8b7a6b9a97,3FF0FB7E93BD,"If I were you, I would let the students choose for them selves. ",Position,Adequate
651e5e731423,3FF2F530D590,I favor keeping the Electoral College in the arguement. ,Position,Adequate
68615a2553be,403B4FFD6CA4,"I think that the Electoral College is a bad way of picking a president, because as Americans , we have the freedom of speech and that should include voting as well ",Position,Adequate
7d0859171834,40B094686B62,"I think you should change the whole ""

Electoral Collage

"" and have election by a popular vote instead. ",Position,Adequate
13831c0d9a4f,40F436B62E66,"I disagree because, one all most every kid loves their sports if its watching it or doing it. ",Position,Adequate
f069b47d54c7,41144C19B669,The Electoral College provides certainty of outcome and avoids run-off elections and should be kept as the form of election of the U.S. president of our state. ,Position,Effective
8df9f3c2afe8,4155D50399D1,I Believe that cell phones need to stay at home ,Position,Adequate
9ef250d86b55,415672DB1873,i agree with both policy but if i have 2 chose it will be policy # 1. ,Position,Adequate
fe8611c1c79f,4171CB7DF807,I beleive citizens should vote for there president so they can have a right on who to vote on ,Position,Adequate
cc111887b420,4178B01DEEC6,I argue in favor of keeping the Electoral College. ,Position,Adequate
6a6f67a70910,417C226944D6,"The ""Winner-Takes-All"" system is flawed and needs to be either fixed or completly taken down, and here are two reasons why ",Position,Effective
75dbe3892707,418DC4AC10FA,"
I think that you should keep the Electoral College because people want to vote for who they want as president ",Position,Adequate
f05148974d47,4193E47EE1D8,I believe that performing community service would be a great idea ,Position,Adequate
57a2064bbc81,4195C11B8348,I do not agree on how the election is happenening or how it is run. It is very unorganized and not very fair. ,Position,Adequate
0e698442000e,419C8EFADABA,Students should take community service ,Position,Adequate
12f834b0e577,41F94D05D278,It is not fair for the electors to elect the president. ,Position,Adequate
410668f961e9,4244E78D4368,we should keep the elctoral college. ,Position,Adequate
a349b4cb23e0,4288F88C8D15,And that what I think principal so please don't change the rules. ,Position,Adequate
31980da00c2f,42B977C6E77F,I think Policy 1 would be a better policy then Policy 2 ,Position,Adequate
69261633aea5,42C45E57A06D,My opinion is that we be able to vote saying the most popular votes win because why would we give are opinion and stating it if it doesn't matter ,Position,Adequate
93bd7fabd849,42D8CCA3643E,"Although some students will miss out on the opportunity and experience of physically being present at school and going through their day with their fellow classmates, many students will benefit from being able to attend classes from home ",Position,Effective
d50dec3840c4,42F0BEBB42B4,I do not think that students should be required to do community service. I believe that it should be a choice but only under certain circumstances. ,Position,Effective
204c6a7e4692,42F881EA857A,The electoral college needs to change ,Position,Adequate
f7eba56cfb5b,4316B5E2B308,maby when i right this all down he will change his mind. i hope so. ,Position,Ineffective
d99870332b16,434616FBA2C7,"Although some believe with help the of online or video conferencing students would benefit less from being able to attend classes from home, it should be known that with the help of online or video conferencing students would benefit more from being able to attend classes from home. 
",Position,Effective
a088d2d718cc,436CA2153EB6,I believe that election by popular vote for the president of the united states is the smartest and easiest way to go about things. ,Position,Adequate
a0c80a4923dc,43AF502C49E6,"If you change school policy and make it so that students can't participate in sports or other activities unless they have at least a B average, you are preventing students from being their best at what they do or in other words, being knowledgeable in their activity. ",Position,Effective
66e39f49a5e6,43CBE96B374E,i think that we should keep the electoral college ,Position,Adequate
707252de6902,43EC1533429B,I think you should allow us students to use cell phones during lunch ,Position,Adequate
8d8eabe587c0,43FA2AEEBD18,"We are attempting to prove that it is natural. 
",Position,Adequate
8dd4f6d46dc1,44079A5EEDDE,I would like to take this time into explaining why having the Electoral College is not a good idea in determining who would become our president. ,Position,Adequate
f25186d83893,4409FED98F5A,I think that students ought to have there vote in the situation because why would you make people do something they don't want to do. ,Position,Adequate
3aa48fa39bc3,441097905601,In my opinion I think there should be a reason why some of the students want to do community service and not others. ,Position,Ineffective
7e82482e236a,44128AB790AD,I am in favor of changing to election by a popular vote for the president of the United States. ,Position,Adequate
dc2fdbc6476c,441A5D13BCF3,"The Electoral College is very unfair, and should be subject for abolishment ",Position,Effective
c0986480cc57,444DC9706435,I don't think the landform is an ancient artifact or any alian artifact i just think its a normal landform that happens to look like a human or alian face. ,Position,Ineffective
8b11df5affef,4453444AF383,I have came to the conclusion that we should keep the Electoral College. ,Position,Adequate
d398a6cf59f1,446CB94BD577,The electoral college is tradition and shouldn't be changed ,Position,Effective
469ede79cb27,4475026EACB1,I belive that we should change the election to a popular vote for the president of the united states. ,Position,Adequate
f54814e5b814,4478B3244F49,I think we should keep the electoral college ,Position,Adequate
df82d815434d,44DBB635DEB1,Well if you haven't Is really just a landform ,Position,Adequate
b8106427d4b0,44DEA88FDD83,I think that we should ude the popular vote for the president of the United State ,Position,Adequate
22f55d38507a,44E1D37DCE9B,The opinion of people is that is a good form of meeting a President and Vice President the reason for is good an electoral college is because having of discussion the work and  your can see from who vote. ,Position,Ineffective
e7ec44e1d771,44F6DC9C8326,I think it would be a good idea to offer community service but I do not think it should be mandatory. ,Position,Effective
8f8da01c92a2,451D81265E8E,"It should be upheld for it's ability to produce a solid outcome, and though it has the possibility of failing it's faults are not worse than the popular vote system ",Position,Effective
f68180997051,451D81265E8E,"This fair system allows representation of the people's will, just like the rest of our government does. 
",Position,Effective
9f2ab18660dc,451E43CF8A30,I think that they should keep the electoral collage because the founding fathers established it in the Constitution as a compromise between election of the President by a vote in Congress and election of the President by a popular vote of qualified citizens. ,Position,Effective
4d5c509d8237,451E8369BB76,Yes i think the students are benefit ,Position,Adequate
a9677a62ed36,4548C04F9AC7,I think they can attend to do it at home to finish their assignment ,Position,Adequate
c2da1aacd82d,4575B9D207C5,Well people should pick up litter and i am going to tell you why: ,Position,Ineffective
f6e1b1573f35,45775C79FA64,"Although some disagree, students would benefit from attending classes at home ",Position,Adequate
9b50b6a6f197,4595126165A7,"After reading the article ""Driverless Cars Are Coming"" i have came to the conclusion that i am against these vehicals. ",Position,Adequate
b84b7de9e1c9,45F644FB9B80,"I personally believe that not only our state, but our nation would be better off using the Electoral College voting. ",Position,Adequate
52df71b75872,462F2BD14BDE,The electoral college is just a waste of time ,Position,Adequate
a88bda037722,4631AFEED2F7,I think that what you are doing is wrong. Students should not be obligated to do community service if they do not want to. ,Position,Effective
faea1f430343,46372618BF29,"We should work to abolish electoral collage, not just you and me but everyone in Florida and even in the united states. ",Position,Adequate
ed3844050d39,4642829BC8A4,i believe that we should keep the electoral college ,Position,Adequate
8057eb6efc15,4645167FB476,I think it is a great idea to help the community ,Position,Adequate
8db833c5adf3,465810444E5F,"Due to the fact that we live in America, where we have the choice of choosing what we would like to do, (most of the time), I due believe that students should have the right to choose weather or not they want to participate in community service ",Position,Effective
0ad6aa4939fd,465FAD6FEDC4,"I think that the principal should choose Policy 2. 
",Position,Adequate
2d535d631e5c,46677CD5B4C7,"I think it would be a bad idea if the school district and your self would allow everyone to bring there cell phones to school , even if there turned off during class ",Position,Adequate
b3c0b66aabde,4676279E486E,My position on driverless cars is they would be more of a positive affect in the world. ,Position,Adequate
87af0008c8bb,4692ACEC5FF4,and i think that policy 1 is a good idea ,Position,Adequate
27f58b544d51,46BA696395F4,I think that they should not be on the streets. Stating my opinion and further explain I think that they will never get to a point full reliablity. ,Position,Adequate
421a6d95df57,46E97FDCA469,I am against the ideal of driverless cars. ,Position,Adequate
904f00581c34,4722B4D2C6E7,Students would not benefit from being able to attend classes from home ,Position,Adequate
91d9c3ca5435,47349AAB5C12,Overall I believe that we should change the Electoral College. ,Position,Adequate
0903363d5cde,473FF163E44A,Yes i think yes its can by a benefit to attend classes from home ,Position,Adequate
62cdf057d841,47470951BBDB,i think we should do community service don't you? ,Position,Adequate
113c6de4a2cc,47650F5F247C,It is unfair to not allow students to participate in after school activities if the student doesn't get at least a B average. ,Position,Adequate
91423ecd5e55,4797D4343628,Honestly sir/ma'm i think that it would be way better if we just changed our election on popular vote instead of having it as an electoral college. ,Position,Adequate
610f0bfb7e67,47A7E2D63D3B,"Even, after reading the passage, I don't believe that driverless cars should be a reality right now.

Maybe in a few years, when changes are made for safety precautions, but in the now, we can handle driving on our own. ",Position,Effective
993c2f3991c5,47D025408E0F,"There are many things that can benefit from community service, there are also many things that can not be beneficial. ",Position,Ineffective
967620ef155b,47F56748F9C4,I don't want to keep the Electoral College I want to have Election by popular vote for the next president. ,Position,Adequate
6c9fee4d39df,4819AB11D62A,"Well, I think that students should have community service because it will help people and make them feel happy. ",Position,Effective
836eedf38d47,483B15E6B6DE,I don't think it is right for you to change our school policy ,Position,Adequate
7bda2ae6513d,484C49CBDA30,I would say that we keep the Electoral College because it has worked over the past century so why change it now. ,Position,Effective
453ab1ae8939,486B53D5F8A0,"In my opinion, i think you should make all students perform some type of community service. ",Position,Effective
3d081c984e77,486F1C72E20D,To me I think we should change the election by popular vote for the president ,Position,Effective
aa8919b52aa6,48898FA30C5B,I think you should allow students to have cell phones in school. ,Position,Adequate
a8b2ce437b18,4899B96D932B,"Dear, state senator I think we should change to election by popular vote for the president of the United States ",Position,Adequate
a36207ba7f4b,48B50A9C7D0F,I as a student here at your school do not think students should be forced to do community service ,Position,Effective
cea3f3bba0a8,48B7B61CE51A,I think that policy 1 is better because when you have free time what will you do? ,Position,Adequate
83fad456a6ac,48D1D86D5110,"the electoral College is unfair, outdated, and irrational. ",Position,Adequate
bf338a23d996,4905342C1EF9,"I think that they should keep the electoral college because they are many electors that vote for president and they alsio vote for canidates, so theres no reason they should take out the electoral college. ",Position,Adequate
984d8f2b9216,49083564C202,I honestly think driverless cars are an unproductable invention and can cause danger. ,Position,Effective
007fd8eb752d,490C2D42AFCE,Mr. senator i think we should get rid of the electoral college and change to popular votefor the presidency. ,Position,Adequate
ac0744d2938b,4933B56F9E7B,You should keep the electoral college vote the same without the popular vote ,Position,Adequate
633398c9f8d4,49586CD6A649,"The Face isn't an alien artifact. It wasn't created by aliens, it's just a natural landform on Mars. ",Position,Adequate
12011b80568b,49BF71773C4D,We should be changing to the election by popular vote for the president of the United States. ,Position,Adequate
7f477f1c514d,49EC678EC9BB,"In my opinion, I think it's a better way to handle things than to just ask everybody to cast their votes for just one person. ",Position,Adequate
07525661d708,49ED2C7B57AD,"In this essay, I will be showing how the face on Mars is just a plain everyday landform. 
",Position,Adequate
e038399755bd,4A12B5FDB00B,I think that all kids should do community service to make their lives and the community a better place. ,Position,Effective
64b45f60134d,4A19AA269331,i think that we should cape the electoral college process ,Position,Adequate
4821d991b59f,4A5D0595AB31,Do you think that the FACE was created by aliens ? Well i think the face is just a land form but thats how i feel about it ,Position,Ineffective
fb2609b56ee3,4A8B8527DD14,You may think that the face on mars was created by aliens and we say it isn't it's a natural landform sorta like some natural landforms on Earth like the Grand Canyon it's a natural landform ,Position,Adequate
ce4f36395f9d,4A8FCC8C7D9B,I would have to go with electral college because better who would want a rich person voting last ,Position,Ineffective
9830724ae1c7,4ABA61F516D1,"The Electoral College is broken, and with another election on the way, here is why the voting should be changed to popular vote for the president of the United States. ",Position,Adequate
bc39411a1518,4AFC0853D08D,So I think that people should stop driving so reckless and start paying attention to the road ,Position,Ineffective
2f74a4189fcd,4B0CFB5539BA,Policy 1 is a good considering policy ,Position,Adequate
4d8181695584,4B39C0D759AA,You should consider policy #1 because most kids use their cell phone no matter what the rule is. ,Position,Adequate
c44a498b9b8a,4B4A73217C3A,The development of driverless cars would be an amazing in incredibly helpful step for society and the car manufacturing world. ,Position,Effective
886e35a1d0be,4B6343C4BF5B,I think we should in take concideration in the next few years about changing are election to popular vote. ,Position,Adequate
98bbc33edc13,4B6A52E23DE9,"The electrol college system is an unfair system, people don't have the right to select their own president, they dont have the right to select a president. ",Position,Effective
6566a38927e9,4BA61396D272,I thinkl that you should keep electoral college ,Position,Adequate
38bf4d2772e3,4BB2F265CFEB,Let the people vote for the person they want to not the electoral collage. I agree that the electoral collage should be change. ,Position,Adequate
9255b82809f9,4BB5ADD5A1FE,The Electoral Collage sould be discarted and Presidents of the united states should be elected by popular vote. ,Position,Adequate
01e630001193,4BD93FED6367,"What else could it be, all evidence points to nothing except a common mesa. ",Position,Adequate
d5a7a7d5771b,4BD9A9FE0FA4,"I think you should let us students that have a

D

should play sports. ",Position,Ineffective
caee615d4f95,4BDCA46AC00E,I disagree with student having to have a grade B average to be able to participate in school activities ,Position,Adequate
d1d3184eae42,4C1B24495AB7,Its not a alien its just how the landform was growing ,Position,Adequate
5d8162a2300d,4C543C424527,I think that driverless cars sound pretty cool. People don't need driverless cars though. ,Position,Adequate
c20c0eac2761,4C543C424527,"Driverless cars is a good and bad idea, its cool but it could still be dangerous. I think they should not make driverless cars because we don't need them when we can drive on our own. ",Position,Adequate
e57a5bacdcf7,4CA37D113612,"I think that we should do the electoral college, ",Position,Adequate
a3a14fbb611f,4CA50E2333F2,"I understand your reasoning for the new change you would like to undertake, but I am against his issue. Many students in our school love to play sports, and other fun activities, but also many students are getting C averages or below as their grades ",Position,Effective
39f21de16d5b,4D160DA89EB9,I argue in favor of keeping the Electoral College ,Position,Adequate
75ebd0f93c5a,4D4A979B1FB3,Driverless cars have a positive and negative aspect to them. ,Position,Ineffective
f23eef6f2cc7,4D51DD14B0E4,In my opinion policy number one is the best decision that you could make regarding the students. ,Position,Adequate
b41e4b9a2281,4D55C9731228,"The Electoral College is not what it used to be, its not the most effecent way anymore. The people should decide this time, I am not saying get rid of it. But we should change it. 
",Position,Adequate
81004cf0bd31,4D772EDF3C34,Dear Senator I am not in favor of keeping the Electoral College. We should not keep the Electoral College for many reasons. ,Position,Effective
e7c30293c66a,4E0C8B6B069B,you should stick with the electoral college ,Position,Adequate
fff3200e271d,4E1F37A9728A,The face on Mars is just a landform ,Position,Adequate
513c6c5fc04a,4E48D58E859A,I do not think you should make it mandatory for everyone to do community service for a few reasons. ,Position,Adequate
40d4224b5f2c,4E4FAB530872,I agree with policy 1 because student should get to bring their cell phones to school. ,Position,Adequate
7610e029a599,4E8255A83429,The school should go with policy 1. ,Position,Adequate
9516c9f4c1af,4E83F1166BA9,The Electoral College is an outdated system of voting. There are few weak reasons why it should be carried out as the nations voting process. The United States of America should change to election by popular vote for the presidency. ,Position,Effective
86da8742eea3,4EB6E7B8DEC0,I think the Electoral college shall stay put. ,Position,Adequate
08667bfa518c,4EC4E3EFD09A,I think that diverless cars shouldn't be allowed on public roads because they are not safe. ,Position,Adequate
eaaf34aeb8d5,4ED5C9162A01,I think it would be a good thing for us teens to do community service ,Position,Adequate
e2cc7e4219d9,4EDB197A680E,A better idea for you change is that the students should have a C in the first semester to participate in sports and other activities. Then in the second semester the students must have a B to participate. ,Position,Adequate
668e37c2e46c,4F099BCC188A,After 18 long years we finally reveled it as a natrual landform. We proved that through pictures. Its hard to argue with that. ,Position,Adequate
927aec898666,4F46B0E32EB7,I think that we should be able to use our cell phones during lunch periods and other free time ,Position,Adequate
f28820d76ef8,4F6084AE3A42,"I think that keeping electoral college would be a great idea for many reasons, we have had the electoral college for many years now and it has been great it has many good benifits to it. ",Position,Effective
8d397eccac67,4F616FEC40E0,But there was no type of alien that made all those faces ,Position,Adequate
ae0a09f8c30b,4F68A8CE6F27,"Some people might think that doing community service is mindless and stupid, but i think it's a great way to help people who don't have a well planned out education or who don't have a house or just cleaning up the environment. ",Position,Adequate
1d4330e7e27a,4F72FF874556,I think that we should not have it beacause it's just to much. ,Position,Adequate
f79db268e1f7,4F84013E9056,I think that we should not change the way we vote we should keep the Electoral College ,Position,Adequate
987b3dc0e4a1,4F9E529C1FBD,"Community service, you want children to do community service my opinion for that is they should in some way and in another they shouldn't . ",Position,Ineffective
3b54ad541663,4FE5B872FE61,"In this essay I will discuss why cars are the future and thus, why I support them ",Position,Adequate
4d28494e7d39,5054EC6BA14D,So overall Bob dole was right abolish the electoral college!         ,Position,Adequate
4ef917291f78,505A9D10C001,I am very one sided with the way I feel about driverless cars. I feel that driverless cars are dangerous and hazardous. ,Position,Adequate
fc4e9d12879e,50670624BE51,Everything is put to rest with the qulity of the new picture showing better textures and a clear image of this biome. ,Position,Adequate
be2364a8fa39,50964348BC11,"You do, well let me tell you something it was not made by aleins it was made by comets they hit mars and they made the face because aliens are not real they are fake, so they coundn't of made them. ",Position,Adequate
49062a82ba86,50DA28892569,"Under the Electoral College, it is entirely possible for a Presidential Candidate to win presidency, even with the majority of voters voting for the oposing candidate. We should discard the Electoral College in favor of the popular vote. 
",Position,Effective
dbfa0c2a10c4,5137514F130A,I think that when picking the president that the people of the united states should be the ones to pick instead the electoral college makes the choices of who we get for president. ,Position,Adequate
bc0ef6f92bf9,51464A01F6FC,"Each favor has its advantages and disadvantages, but we should favor in keeping the Electoral College ",Position,Effective
b103e11a02fc,515CEA13AEE5,i think that why would you have the electoral college when you can just vote some other way insted of having this big thing just to elect the presidant and the vice presidant why can't you just have a regular meeting deciding if you are voting for that presidant and the vice presidant the electoral college to me makes no sense why would you have this big thing that makes no sense at all ,Position,Adequate
a918baa46aaa,515E8B741A54,"I think that you should help change the way we vote. In my opinion, its complete nonsense that this ""Electoral College"" process is used ",Position,Adequate
6507810ecc7d,5163679C254B,"personally, i don't think community service should be required ",Position,Adequate
caa2b8e66306,516557988F8B,I believe that the policy of having at least a B average to participate in school sports or activities is the correct thing to do ,Position,Adequate
1d0afcb34475,518B562DBD6B,"I would want you to keep The Electoral College the same for its been up to Congress and popular votes from the citizens to elect the President and Vice President all this time. If we change The Electoral College , we might end up having to change a few more things. ",Position,Adequate
425ed63f2a2b,51CD300AB688,the Electoral College are not making votes fair for other people ,Position,Adequate
416867719f79,520545C18283,"Richard Nixon, Jimmy Carter, Bob Dole, the U.S. Chamber of Commerce and the AFL-CIO have all agreed on abolishing the electoral college, and so do I! ",Position,Effective
5f519b1d3f5e,52233E7A7574,But students should help out the community. ,Position,Adequate
dbc233bd40da,522A99CEF90C,"Many would seem to object to the thought of having to maintain a B average to participate in sports, but I for one, agree. ",Position,Effective
8c029df1379c,52432D25C86B,"
But know that you know some people in America don't like the Electoral College and saw what they had to say mabye just mabye you will consider changing how we the people ofAmerica vote to choose who we want in the White House.    ",Position,Adequate
b94d7ff7058b,525E2FD50DBF,"There are many reason why Electrol College should not be kept, but it is the right thing if we change it to election by popular vote ",Position,Adequate
873732704b4b,527B7AAC2310,I think that students would not benefit from being able to attend classes from home ,Position,Adequate
388da6dd2deb,52835AA731FA,"I'm a scientist at NASA and the Face, a lot of people seem to think was formed by aliens or is proof of alien life forms, is actually just a natural landform ",Position,Effective
9b6babb21dcb,52D49831B279,"Having the option to attend class at home has many benefits for students, and would help to raise many students GPA's, due to the flexibility that the distance learning would offer. ",Position,Effective
e2f2031f4703,530A7F55A2DC,The development of the driverless car is a good thing ,Position,Adequate
51a47d5fb723,530F622827DE,But what I think you should do is change the electoral college as it is now. You want to kno why well here I will tell you what I think you should keep it. ,Position,Adequate
2a361cfde50c,5369752CEAB0,Well i think that we should use phones but if anyone sees tell people to put there phone away. ,Position,Ineffective
1f95d5c1d77e,53858BE44997,I reconsider that are principal should let us eight graders bring are cell phones to school and allow us to use them at all time except during class. ,Position,Ineffective
589b7d7dc070,53A912957FE2,It looks more like a rock or a mesa not something made. ,Position,Adequate
242f90191026,53B21C3A440F,Online classes are not as beneficial to students as classroom learning ,Position,Adequate
d16968cc61e7,541CC72DE4AE,"This system of eletor votes is very useful for picking the country's leaders. 
",Position,Effective
bd0d333b2288,542FD18E9ADA,"However, even though there have been a few problems in the past about this system, the Electoral College is still the best method of voting. ",Position,Effective
e4cf0eb487c7,5445F0F5D9ED,"So with the electoral college method, i think it should be abolished. ",Position,Adequate
1ff48ceb4476,545505504662,"I think that doing community service is a good thing and every one should do it, ",Position,Adequate
a54b4ade368a,5473EA33D5D4,The Electorial College should be abbolished. ,Position,Adequate
4ff5fbc03fd1,54A8F5B2420A,"Attending classes from home relieves school of its contributions to an individual, reminding us that the authenticity of a school institution cannot be replaced. 
",Position,Effective
ce3feeeb69ee,54AB7FB037B1,"I belive that we should change the way presidents win the election. I dont think it sould be based on what the House of representatives and Senators think. It should be based on popular vote by the citizens. After all, isn't about what the people want. ",Position,Effective
94375a6ee4ee,54C324EE765F,"I feel the need to eliminate the Electoral College process of voting and just have a regular election where the President with the most votes wins, as simple as that. ",Position,Adequate
5d5f5b96ade8,54CB8D1DFDD0,that we should change the election by popular vote for the president of the united states. ,Position,Adequate
